Event Index,Era,Date,Block,Extrinsic Index,Value,Action,Stash,Reward Account,Validator Stash
7638315-42,515,2021-11-10 07:04:00,7638315,7638315-4,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7638315-33,515,2021-11-10 07:04:00,7638315,7638315-4,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7638315-28,515,2021-11-10 07:04:00,7638315,7638315-4,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7638315-198,515,2021-11-10 07:04:00,7638315,7638315-4,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7638315-184,515,2021-11-10 07:04:00,7638315,7638315-4,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7638315-176,515,2021-11-10 07:04:00,7638315,7638315-4,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7638315-171,515,2021-11-10 07:04:00,7638315,7638315-4,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7638314-568,514,2021-11-10 07:03:54,7638314,7638314-6,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7638314-554,514,2021-11-10 07:03:54,7638314,7638314-6,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7638314-546,514,2021-11-10 07:03:54,7638314,7638314-6,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7638314-541,514,2021-11-10 07:03:54,7638314,7638314-6,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7638314-423,514,2021-11-10 07:03:54,7638314,7638314-6,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7638314-417,514,2021-11-10 07:03:54,7638314,7638314-6,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7638314-410,514,2021-11-10 07:03:54,7638314,7638314-6,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7638314-404,514,2021-11-10 07:03:54,7638314,7638314-6,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7638314-395,514,2021-11-10 07:03:54,7638314,7638314-6,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7638314-390,514,2021-11-10 07:03:54,7638314,7638314-6,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7638314-376,513,2021-11-10 07:03:54,7638314,7638314-5,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7638314-362,513,2021-11-10 07:03:54,7638314,7638314-5,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7638314-353,513,2021-11-10 07:03:54,7638314,7638314-5,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7638314-348,513,2021-11-10 07:03:54,7638314,7638314-5,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7638314-233,513,2021-11-10 07:03:54,7638314,7638314-5,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7638314-227,513,2021-11-10 07:03:54,7638314,7638314-5,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7638314-220,513,2021-11-10 07:03:54,7638314,7638314-5,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7638314-214,513,2021-11-10 07:03:54,7638314,7638314-5,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7638314-206,513,2021-11-10 07:03:54,7638314,7638314-5,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7638314-201,513,2021-11-10 07:03:54,7638314,7638314-5,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7638314-56,512,2021-11-10 07:03:54,7638314,7638314-4,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7638314-50,512,2021-11-10 07:03:54,7638314,7638314-4,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7638314-44,512,2021-11-10 07:03:54,7638314,7638314-4,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7638314-38,512,2021-11-10 07:03:54,7638314,7638314-4,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7638314-29,512,2021-11-10 07:03:54,7638314,7638314-4,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7638314-24,512,2021-11-10 07:03:54,7638314,7638314-4,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7638314-187,512,2021-11-10 07:03:54,7638314,7638314-4,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7638314-172,512,2021-11-10 07:03:54,7638314,7638314-4,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7638314-164,512,2021-11-10 07:03:54,7638314,7638314-4,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7638314-159,512,2021-11-10 07:03:54,7638314,7638314-4,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7638313-421,511,2021-11-10 07:03:48,7638313,7638313-9,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7638313-409,511,2021-11-10 07:03:48,7638313,7638313-9,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7638313-402,511,2021-11-10 07:03:48,7638313,7638313-9,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7638313-397,511,2021-11-10 07:03:48,7638313,7638313-9,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7638313-278,511,2021-11-10 07:03:48,7638313,7638313-9,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7638313-272,511,2021-11-10 07:03:48,7638313,7638313-9,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7638313-265,511,2021-11-10 07:03:48,7638313,7638313-9,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7638313-259,511,2021-11-10 07:03:48,7638313,7638313-9,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7638313-250,511,2021-11-10 07:03:48,7638313,7638313-9,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7638313-245,511,2021-11-10 07:03:48,7638313,7638313-9,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7638313-84,510,2021-11-10 07:03:48,7638313,7638313-8,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7638313-79,510,2021-11-10 07:03:48,7638313,7638313-8,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7638313-73,510,2021-11-10 07:03:48,7638313,7638313-8,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7638313-66,510,2021-11-10 07:03:48,7638313,7638313-8,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7638313-57,510,2021-11-10 07:03:48,7638313,7638313-8,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7638313-52,510,2021-11-10 07:03:48,7638313,7638313-8,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7638313-231,510,2021-11-10 07:03:48,7638313,7638313-8,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7638313-218,510,2021-11-10 07:03:48,7638313,7638313-8,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7638313-210,510,2021-11-10 07:03:48,7638313,7638313-8,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7638313-205,510,2021-11-10 07:03:48,7638313,7638313-8,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409357-99,509,2021-10-25 05:47:48,7409357,7409357-6,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409357-95,509,2021-10-25 05:47:48,7409357,7409357-6,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409357-90,509,2021-10-25 05:47:48,7409357,7409357-6,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409357-85,509,2021-10-25 05:47:48,7409357,7409357-6,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409357-76,509,2021-10-25 05:47:48,7409357,7409357-5,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409357-242,509,2021-10-25 05:47:48,7409357,7409357-6,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409357-132,509,2021-10-25 05:47:48,7409357,7409357-6,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409357-128,509,2021-10-25 05:47:48,7409357,7409357-6,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409357-120,509,2021-10-25 05:47:48,7409357,7409357-6,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409357-113,509,2021-10-25 05:47:48,7409357,7409357-6,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409357-72,508,2021-10-25 05:47:48,7409357,7409357-5,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409357-67,508,2021-10-25 05:47:48,7409357,7409357-5,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409357-60,508,2021-10-25 05:47:48,7409357,7409357-5,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409357-54,508,2021-10-25 05:47:48,7409357,7409357-5,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409357-39,508,2021-10-25 05:47:48,7409357,7409357-5,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409357-35,508,2021-10-25 05:47:48,7409357,7409357-5,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409357-30,508,2021-10-25 05:47:48,7409357,7409357-5,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409357-25,508,2021-10-25 05:47:48,7409357,7409357-5,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409357-20,508,2021-10-25 05:47:48,7409357,7409357-5,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7387959-121,508,2021-10-23 17:54:42,7387959,7387959-2,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409371-47,507,2021-10-25 05:49:12,7409371,7409371-5,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409371-39,507,2021-10-25 05:49:12,7409371,7409371-5,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409371-34,507,2021-10-25 05:49:12,7409371,7409371-5,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409371-21,507,2021-10-25 05:49:12,7409371,7409371-5,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409371-187,507,2021-10-25 05:49:12,7409371,7409371-5,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409371-183,507,2021-10-25 05:49:12,7409371,7409371-5,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409371-178,507,2021-10-25 05:49:12,7409371,7409371-5,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409371-172,507,2021-10-25 05:49:12,7409371,7409371-5,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409371-17,507,2021-10-25 05:49:12,7409371,7409371-5,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409371-167,507,2021-10-25 05:49:12,7409371,7409371-5,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409370-365,506,2021-10-25 05:49:06,7409370,7409370-4,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409370-361,506,2021-10-25 05:49:06,7409370,7409370-4,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409370-356,506,2021-10-25 05:49:06,7409370,7409370-4,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409370-349,506,2021-10-25 05:49:06,7409370,7409370-4,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409370-345,506,2021-10-25 05:49:06,7409370,7409370-4,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409370-223,506,2021-10-25 05:49:06,7409370,7409370-4,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409370-215,506,2021-10-25 05:49:06,7409370,7409370-4,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409370-210,506,2021-10-25 05:49:06,7409370,7409370-4,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409370-195,506,2021-10-25 05:49:06,7409370,7409370-4,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409370-190,506,2021-10-25 05:49:06,7409370,7409370-4,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409370-7,505,2021-10-25 05:49:06,7409370,7409370-3,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409370-39,505,2021-10-25 05:49:06,7409370,7409370-3,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409370-32,505,2021-10-25 05:49:06,7409370,7409370-3,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409370-27,505,2021-10-25 05:49:06,7409370,7409370-3,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
